Date,"Time, GMT-08:00","Temp, å¡C (LGR S/N: 10166541, SEN S/N: 10166541)"
8/5/2012,19:00,14.325
8/5/2012,19:30,14.325
8/5/2012,20:00,14.23
8/5/2012,20:30,14.23
8/5/2012,21:00,14.134
8/5/2012,21:30,14.134
8/5/2012,22:00,14.038
8/5/2012,22:30,13.942
8/5/2012,23:00,13.942
8/5/2012,23:30,13.846
8/6/2012,0:00,13.846
8/6/2012,0:30,13.75
8/6/2012,1:00,13.75
8/6/2012,1:30,13.654
8/6/2012,2:00,13.654
8/6/2012,2:30,13.558
8/6/2012,3:00,13.461
8/6/2012,3:30,13.461
8/6/2012,4:00,13.365
8/6/2012,4:30,13.269
8/6/2012,5:00,13.269
8/6/2012,5:30,13.173
8/6/2012,6:00,13.173
8/6/2012,6:30,13.076
8/6/2012,7:00,13.076
8/6/2012,7:30,12.98
8/6/2012,8:00,12.98
8/6/2012,8:30,12.98
8/6/2012,9:00,12.98
8/6/2012,9:30,12.98
8/6/2012,10:00,13.076
8/6/2012,10:30,13.076
8/6/2012,11:00,13.076
8/6/2012,11:30,13.076
8/6/2012,12:00,13.076
8/6/2012,12:30,13.173
8/6/2012,13:00,13.269
8/6/2012,13:30,13.365
8/6/2012,14:00,13.461
8/6/2012,14:30,13.461
8/6/2012,15:00,13.558
8/6/2012,15:30,13.558
8/6/2012,16:00,13.558
8/6/2012,16:30,13.558
8/6/2012,17:00,13.654
8/6/2012,17:30,13.654
8/6/2012,18:00,13.654
8/6/2012,18:30,13.654
8/6/2012,19:00,13.654
8/6/2012,19:30,13.654
8/6/2012,20:00,13.654
8/6/2012,20:30,13.654
8/6/2012,21:00,13.654
8/6/2012,21:30,13.654
8/6/2012,22:00,13.654
8/6/2012,22:30,13.654
8/6/2012,23:00,13.654
8/6/2012,23:30,13.558
8/7/2012,0:00,13.558
8/7/2012,0:30,13.558
8/7/2012,1:00,13.461
8/7/2012,1:30,13.461
8/7/2012,2:00,13.461
8/7/2012,2:30,13.365
8/7/2012,3:00,13.365
8/7/2012,3:30,13.269
8/7/2012,4:00,13.269
8/7/2012,4:30,13.269
8/7/2012,5:00,13.269
8/7/2012,5:30,13.173
8/7/2012,6:00,13.173
8/7/2012,6:30,13.173
8/7/2012,7:00,13.076
8/7/2012,7:30,13.076
8/7/2012,8:00,13.076
8/7/2012,8:30,13.076
8/7/2012,9:00,13.076
8/7/2012,9:30,13.173
8/7/2012,10:00,13.269
8/7/2012,10:30,13.365
8/7/2012,11:00,13.461
8/7/2012,11:30,13.558
8/7/2012,12:00,13.654
8/7/2012,12:30,13.654
8/7/2012,13:00,13.75
8/7/2012,13:30,13.846
8/7/2012,14:00,13.846
8/7/2012,14:30,14.038
8/7/2012,15:00,14.038
8/7/2012,15:30,14.134
8/7/2012,16:00,14.23
8/7/2012,16:30,14.325
8/7/2012,17:00,14.325
8/7/2012,17:30,14.421
8/7/2012,18:00,14.421
8/7/2012,18:30,14.421
8/7/2012,19:00,14.421
8/7/2012,19:30,14.421
8/7/2012,20:00,14.421
8/7/2012,20:30,14.517
8/7/2012,21:00,14.517
8/7/2012,21:30,14.517
8/7/2012,22:00,14.517
8/7/2012,22:30,14.517
8/7/2012,23:00,14.517
8/7/2012,23:30,14.517
8/8/2012,0:00,14.517
8/8/2012,0:30,14.517
8/8/2012,1:00,14.517
8/8/2012,1:30,14.517
8/8/2012,2:00,14.517
8/8/2012,2:30,14.517
8/8/2012,3:00,14.517
8/8/2012,3:30,14.517
8/8/2012,4:00,14.517
8/8/2012,4:30,14.517
8/8/2012,5:00,14.517
8/8/2012,5:30,14.517
8/8/2012,6:00,14.517
8/8/2012,6:30,14.517
8/8/2012,7:00,14.517
8/8/2012,7:30,14.517
8/8/2012,8:00,14.517
8/8/2012,8:30,14.517
8/8/2012,9:00,14.517
8/8/2012,9:30,14.517
8/8/2012,10:00,14.421
8/8/2012,10:30,14.421
8/8/2012,11:00,14.517
8/8/2012,11:30,14.517
8/8/2012,12:00,14.517
8/8/2012,12:30,14.613
8/8/2012,13:00,14.613
8/8/2012,13:30,14.613
8/8/2012,14:00,14.613
8/8/2012,14:30,14.709
8/8/2012,15:00,14.709
8/8/2012,15:30,14.804
8/8/2012,16:00,14.804
8/8/2012,16:30,14.804
8/8/2012,17:00,14.9
8/8/2012,17:30,14.996
8/8/2012,18:00,14.996
8/8/2012,18:30,14.996
8/8/2012,19:00,14.996
8/8/2012,19:30,14.996
8/8/2012,20:00,14.996
8/8/2012,20:30,14.996
8/8/2012,21:00,15.091
8/8/2012,21:30,15.091
8/8/2012,22:00,15.091
8/8/2012,22:30,15.091
8/8/2012,23:00,15.091
8/8/2012,23:30,15.091
8/9/2012,0:00,15.091
8/9/2012,0:30,15.091
8/9/2012,1:00,15.091
8/9/2012,1:30,15.091
8/9/2012,2:00,15.091
8/9/2012,2:30,15.091
8/9/2012,3:00,15.091
8/9/2012,3:30,15.091
8/9/2012,4:00,15.091
8/9/2012,4:30,15.091
8/9/2012,5:00,14.996
8/9/2012,5:30,14.996
8/9/2012,6:00,14.996
8/9/2012,6:30,14.996
8/9/2012,7:00,14.9
8/9/2012,7:30,14.9
8/9/2012,8:00,14.9
8/9/2012,8:30,14.9
8/9/2012,9:00,14.804
8/9/2012,9:30,14.9
8/9/2012,10:00,14.9
8/9/2012,10:30,14.804
8/9/2012,11:00,14.9
8/9/2012,11:30,14.9
8/9/2012,12:00,14.9
8/9/2012,12:30,14.9
8/9/2012,13:00,14.9
8/9/2012,13:30,14.996
8/9/2012,14:00,14.996
8/9/2012,14:30,14.996
8/9/2012,15:00,15.091
8/9/2012,15:30,15.187
8/9/2012,16:00,15.187
8/9/2012,16:30,15.187
8/9/2012,17:00,15.187
8/9/2012,17:30,15.187
8/9/2012,18:00,15.282
8/9/2012,18:30,15.187
8/9/2012,19:00,15.187
8/9/2012,19:30,15.187
8/9/2012,20:00,15.187
8/9/2012,20:30,15.091
8/9/2012,21:00,15.091
8/9/2012,21:30,14.996
8/9/2012,22:00,14.996
8/9/2012,22:30,14.9
8/9/2012,23:00,14.804
8/9/2012,23:30,14.804
8/10/2012,0:00,14.709
8/10/2012,0:30,14.709
8/10/2012,1:00,14.613
8/10/2012,1:30,14.613
8/10/2012,2:00,14.517
8/10/2012,2:30,14.517
8/10/2012,3:00,14.421
8/10/2012,3:30,14.421
8/10/2012,4:00,14.421
8/10/2012,4:30,14.325
8/10/2012,5:00,14.325
8/10/2012,5:30,14.325
8/10/2012,6:00,14.23
8/10/2012,6:30,14.23
8/10/2012,7:00,14.23
8/10/2012,7:30,14.134
8/10/2012,8:00,14.134
8/10/2012,8:30,14.038
8/10/2012,9:00,14.038
8/10/2012,9:30,14.038
8/10/2012,10:00,14.134
8/10/2012,10:30,14.134
8/10/2012,11:00,14.23
8/10/2012,11:30,14.23
8/10/2012,12:00,14.325
8/10/2012,12:30,14.421
8/10/2012,13:00,14.421
8/10/2012,13:30,14.421
8/10/2012,14:00,14.517
8/10/2012,14:30,14.517
8/10/2012,15:00,14.613
8/10/2012,15:30,14.709
8/10/2012,16:00,14.804
8/10/2012,16:30,14.996
8/10/2012,17:00,14.996
8/10/2012,17:30,15.091
8/10/2012,18:00,15.187
8/10/2012,18:30,15.187
8/10/2012,19:00,15.187
8/10/2012,19:30,15.187
8/10/2012,20:00,15.282
8/10/2012,20:30,15.282
8/10/2012,21:00,15.282
8/10/2012,21:30,15.378
8/10/2012,22:00,15.378
8/10/2012,22:30,15.378
8/10/2012,23:00,15.378
8/10/2012,23:30,15.378
8/11/2012,0:00,15.378
8/11/2012,0:30,15.378
8/11/2012,1:00,15.378
8/11/2012,1:30,15.378
8/11/2012,2:00,15.378
8/11/2012,2:30,15.378
8/11/2012,3:00,15.378
8/11/2012,3:30,15.378
8/11/2012,4:00,15.378
8/11/2012,4:30,15.282
8/11/2012,5:00,15.282
8/11/2012,5:30,15.282
8/11/2012,6:00,15.187
8/11/2012,6:30,15.187
8/11/2012,7:00,15.091
8/11/2012,7:30,15.091
8/11/2012,8:00,15.091
8/11/2012,8:30,15.091
8/11/2012,9:00,15.091
8/11/2012,9:30,14.996
8/11/2012,10:00,15.091
8/11/2012,10:30,15.091
8/11/2012,11:00,15.091
8/11/2012,11:30,15.187
8/11/2012,12:00,15.187
8/11/2012,12:30,15.282
8/11/2012,13:00,15.282
8/11/2012,13:30,15.378
8/11/2012,14:00,15.473
8/11/2012,14:30,15.569
8/11/2012,15:00,15.664
8/11/2012,15:30,15.664
8/11/2012,16:00,15.76
8/11/2012,16:30,15.76
8/11/2012,17:00,15.855
8/11/2012,17:30,15.855
8/11/2012,18:00,15.951
8/11/2012,18:30,15.951
8/11/2012,19:00,16.046
8/11/2012,19:30,16.046
8/11/2012,20:00,16.141
8/11/2012,20:30,16.141
8/11/2012,21:00,16.141
8/11/2012,21:30,16.141
8/11/2012,22:00,16.141
8/11/2012,22:30,16.237
8/11/2012,23:00,16.237
8/11/2012,23:30,16.237
8/12/2012,0:00,16.237
8/12/2012,0:30,16.237
8/12/2012,1:00,16.237
8/12/2012,1:30,16.237
8/12/2012,2:00,16.237
8/12/2012,2:30,16.237
8/12/2012,3:00,16.237
8/12/2012,3:30,16.237
8/12/2012,4:00,16.141
8/12/2012,4:30,16.141
8/12/2012,5:00,16.046
8/12/2012,5:30,16.046
8/12/2012,6:00,15.951
8/12/2012,6:30,15.951
8/12/2012,7:00,15.951
8/12/2012,7:30,15.855
8/12/2012,8:00,15.855
8/12/2012,8:30,15.76
8/12/2012,9:00,15.76
8/12/2012,9:30,15.76
8/12/2012,10:00,15.76
8/12/2012,10:30,15.76
8/12/2012,11:00,15.76
8/12/2012,11:30,15.76
8/12/2012,12:00,15.855
8/12/2012,12:30,15.855
8/12/2012,13:00,15.951
8/12/2012,13:30,15.951
8/12/2012,14:00,16.046
8/12/2012,14:30,16.141
8/12/2012,15:00,16.141
8/12/2012,15:30,16.237
8/12/2012,16:00,16.332
8/12/2012,16:30,16.332
8/12/2012,17:00,16.332
8/12/2012,17:30,16.427
8/12/2012,18:00,16.427
8/12/2012,18:30,16.523
8/12/2012,19:00,16.523
8/12/2012,19:30,16.523
8/12/2012,20:00,16.618
8/12/2012,20:30,16.618
8/12/2012,21:00,16.618
8/12/2012,21:30,16.618
8/12/2012,22:00,16.618
8/12/2012,22:30,16.713
8/12/2012,23:00,16.618
8/12/2012,23:30,16.713
8/13/2012,0:00,16.713
8/13/2012,0:30,16.713
8/13/2012,1:00,16.713
8/13/2012,1:30,16.713
8/13/2012,2:00,16.713
8/13/2012,2:30,16.713
8/13/2012,3:00,16.713
8/13/2012,3:30,16.713
8/13/2012,4:00,16.713
8/13/2012,4:30,16.713
8/13/2012,5:00,16.713
8/13/2012,5:30,16.713
8/13/2012,6:00,16.713
8/13/2012,6:30,16.618
8/13/2012,7:00,16.618
8/13/2012,7:30,16.618
8/13/2012,8:00,16.523
8/13/2012,8:30,16.523
8/13/2012,9:00,16.523
8/13/2012,9:30,16.523
8/13/2012,10:00,16.523
8/13/2012,10:30,16.523
8/13/2012,11:00,16.523
8/13/2012,11:30,16.523
8/13/2012,12:00,16.523
8/13/2012,12:30,16.523
8/13/2012,13:00,16.618
8/13/2012,13:30,16.618
8/13/2012,14:00,16.618
8/13/2012,14:30,16.713
8/13/2012,15:00,16.713
8/13/2012,15:30,16.808
8/13/2012,16:00,16.903
8/13/2012,16:30,16.999
8/13/2012,17:00,17.094
8/13/2012,17:30,17.189
8/13/2012,18:00,17.284
8/13/2012,18:30,17.284
8/13/2012,19:00,17.379
8/13/2012,19:30,17.379
8/13/2012,20:00,17.379
8/13/2012,20:30,17.379
8/13/2012,21:00,17.379
8/13/2012,21:30,17.379
8/13/2012,22:00,17.379
8/13/2012,22:30,17.379
8/13/2012,23:00,17.379
8/13/2012,23:30,17.284
8/14/2012,0:00,17.284
8/14/2012,0:30,17.284
8/14/2012,1:00,17.189
8/14/2012,1:30,17.189
8/14/2012,2:00,17.094
8/14/2012,2:30,16.999
8/14/2012,3:00,16.999
8/14/2012,3:30,16.903
8/14/2012,4:00,16.903
8/14/2012,4:30,16.808
8/14/2012,5:00,16.808
8/14/2012,5:30,16.713
8/14/2012,6:00,16.618
8/14/2012,6:30,16.618
8/14/2012,7:00,16.618
8/14/2012,7:30,16.523
8/14/2012,8:00,16.523
8/14/2012,8:30,16.523
8/14/2012,9:00,16.427
8/14/2012,9:30,16.427
8/14/2012,10:00,16.427
8/14/2012,10:30,16.427
8/14/2012,11:00,16.427
8/14/2012,11:30,16.427
8/14/2012,12:00,16.427
8/14/2012,12:30,16.427
8/14/2012,13:00,16.427
8/14/2012,13:30,16.523
8/14/2012,14:00,16.523
8/14/2012,14:30,16.523
8/14/2012,15:00,16.618
8/14/2012,15:30,16.713
8/14/2012,16:00,16.808
8/14/2012,16:30,16.903
8/14/2012,17:00,16.999
8/14/2012,17:30,16.999
8/14/2012,18:00,16.999
8/14/2012,18:30,16.999
8/14/2012,19:00,17.094
8/14/2012,19:30,17.094
8/14/2012,20:00,17.094
8/14/2012,20:30,17.094
8/14/2012,21:00,17.189
8/14/2012,21:30,17.189
8/14/2012,22:00,17.189
8/14/2012,22:30,17.189
8/14/2012,23:00,17.189
8/14/2012,23:30,17.189
8/15/2012,0:00,17.189
8/15/2012,0:30,17.189
8/15/2012,1:00,17.189
8/15/2012,1:30,17.189
8/15/2012,2:00,17.189
8/15/2012,2:30,17.189
8/15/2012,3:00,17.189
8/15/2012,3:30,17.189
8/15/2012,4:00,17.094
8/15/2012,4:30,17.094
8/15/2012,5:00,17.094
8/15/2012,5:30,17.094
8/15/2012,6:00,16.999
8/15/2012,6:30,16.999
8/15/2012,7:00,16.999
8/15/2012,7:30,16.903
8/15/2012,8:00,16.903
8/15/2012,8:30,16.903
8/15/2012,9:00,16.903
8/15/2012,9:30,16.903
8/15/2012,10:00,16.903
8/15/2012,10:30,16.903
8/15/2012,11:00,16.903
8/15/2012,11:30,16.903
8/15/2012,12:00,16.903
8/15/2012,12:30,16.903
8/15/2012,13:00,16.903
8/15/2012,13:30,16.999
8/15/2012,14:00,16.999
8/15/2012,14:30,16.999
8/15/2012,15:00,16.999
8/15/2012,15:30,16.999
8/15/2012,16:00,16.999
8/15/2012,16:30,17.094
8/15/2012,17:00,17.094
8/15/2012,17:30,17.094
8/15/2012,18:00,17.094
8/15/2012,18:30,17.094
8/15/2012,19:00,17.094
8/15/2012,19:30,17.094
8/15/2012,20:00,17.094
8/15/2012,20:30,17.094
8/15/2012,21:00,17.094
8/15/2012,21:30,17.094
8/15/2012,22:00,16.999
8/15/2012,22:30,16.999
8/15/2012,23:00,16.999
8/15/2012,23:30,16.999
8/16/2012,0:00,16.999
8/16/2012,0:30,16.999
8/16/2012,1:00,16.999
8/16/2012,1:30,16.999
8/16/2012,2:00,16.903
8/16/2012,2:30,16.903
8/16/2012,3:00,16.903
8/16/2012,3:30,16.808
8/16/2012,4:00,16.808
8/16/2012,4:30,16.808
8/16/2012,5:00,16.713
8/16/2012,5:30,16.713
8/16/2012,6:00,16.618
8/16/2012,6:30,16.523
8/16/2012,7:00,16.523
8/16/2012,7:30,16.427
8/16/2012,8:00,16.427
8/16/2012,8:30,16.332
8/16/2012,9:00,16.237
8/16/2012,9:30,16.237
8/16/2012,10:00,16.237
8/16/2012,10:30,16.237
8/16/2012,11:00,16.237
8/16/2012,11:30,16.141
8/16/2012,12:00,16.237
8/16/2012,12:30,16.237
8/16/2012,13:00,16.237
8/16/2012,13:30,16.237
8/16/2012,14:00,16.237
8/16/2012,14:30,16.237
8/16/2012,15:00,16.237
8/16/2012,15:30,16.237
8/16/2012,16:00,16.237
8/16/2012,16:30,16.332
8/16/2012,17:00,16.332
8/16/2012,17:30,16.427
8/16/2012,18:00,16.427
8/16/2012,18:30,16.427
8/16/2012,19:00,16.427
8/16/2012,19:30,16.427
8/16/2012,20:00,16.427
8/16/2012,20:30,16.427
8/16/2012,21:00,16.427
8/16/2012,21:30,16.427
8/16/2012,22:00,16.427
8/16/2012,22:30,16.332
8/16/2012,23:00,16.332
8/16/2012,23:30,16.237
8/17/2012,0:00,16.237
8/17/2012,0:30,16.141
8/17/2012,1:00,16.046
8/17/2012,1:30,15.951
8/17/2012,2:00,15.855
8/17/2012,2:30,15.76
8/17/2012,3:00,15.664
8/17/2012,3:30,15.664
8/17/2012,4:00,15.569
8/17/2012,4:30,15.473
8/17/2012,5:00,15.473
8/17/2012,5:30,15.378
8/17/2012,6:00,15.282
8/17/2012,6:30,15.282
8/17/2012,7:00,15.187
8/17/2012,7:30,15.091
8/17/2012,8:00,14.996
8/17/2012,8:30,14.996
8/17/2012,9:00,14.9
8/17/2012,9:30,14.9
8/17/2012,10:00,14.9
8/17/2012,10:30,14.9
8/17/2012,11:00,14.996
8/17/2012,11:30,14.996
8/17/2012,12:00,14.996
8/17/2012,12:30,15.091
8/17/2012,13:00,15.091
8/17/2012,13:30,15.091
8/17/2012,14:00,15.187
8/17/2012,14:30,15.187
8/17/2012,15:00,15.187
8/17/2012,15:30,15.282
8/17/2012,16:00,15.282
8/17/2012,16:30,15.378
8/17/2012,17:00,15.378
8/17/2012,17:30,15.473
8/17/2012,18:00,15.473
8/17/2012,18:30,15.569
8/17/2012,19:00,15.569
8/17/2012,19:30,15.664
8/17/2012,20:00,15.664
8/17/2012,20:30,15.76
8/17/2012,21:00,15.76
8/17/2012,21:30,15.855
8/17/2012,22:00,15.855
8/17/2012,22:30,15.855
8/17/2012,23:00,15.855
8/17/2012,23:30,15.951
8/18/2012,0:00,15.951
8/18/2012,0:30,15.951
8/18/2012,1:00,15.951
8/18/2012,1:30,15.855
8/18/2012,2:00,15.76
8/18/2012,2:30,15.664
8/18/2012,3:00,15.569
8/18/2012,3:30,15.473
8/18/2012,4:00,15.378
8/18/2012,4:30,15.282
8/18/2012,5:00,15.187
8/18/2012,5:30,14.996
8/18/2012,6:00,14.996
8/18/2012,6:30,14.804
8/18/2012,7:00,14.709
8/18/2012,7:30,14.613
8/18/2012,8:00,14.613
8/18/2012,8:30,14.517
8/18/2012,9:00,14.517
8/18/2012,9:30,14.517
8/18/2012,10:00,14.517
8/18/2012,10:30,14.517
8/18/2012,11:00,14.613
8/18/2012,11:30,14.613
8/18/2012,12:00,14.709
8/18/2012,12:30,14.709
8/18/2012,13:00,14.804
8/18/2012,13:30,14.804
8/18/2012,14:00,14.9
8/18/2012,14:30,14.9
8/18/2012,15:00,14.996
8/18/2012,15:30,14.996
8/18/2012,16:00,14.996
8/18/2012,16:30,15.091
8/18/2012,17:00,15.091
8/18/2012,17:30,15.091
8/18/2012,18:00,15.091
8/18/2012,18:30,15.187
8/18/2012,19:00,15.187
8/18/2012,19:30,15.187
8/18/2012,20:00,15.187
8/18/2012,20:30,15.282
8/18/2012,21:00,15.282
8/18/2012,21:30,15.282
8/18/2012,22:00,15.282
8/18/2012,22:30,15.282
8/18/2012,23:00,15.282
8/18/2012,23:30,15.282
8/19/2012,0:00,15.282
8/19/2012,0:30,15.282
8/19/2012,1:00,15.282
8/19/2012,1:30,15.187
8/19/2012,2:00,15.187
8/19/2012,2:30,15.187
8/19/2012,3:00,15.187
8/19/2012,3:30,15.091
8/19/2012,4:00,15.091
8/19/2012,4:30,15.091
8/19/2012,5:00,14.996
8/19/2012,5:30,14.996
8/19/2012,6:00,14.9
8/19/2012,6:30,14.9
8/19/2012,7:00,14.9
8/19/2012,7:30,14.804
8/19/2012,8:00,14.804
8/19/2012,8:30,14.709
8/19/2012,9:00,14.709
8/19/2012,9:30,14.709
8/19/2012,10:00,14.709
8/19/2012,10:30,14.709
8/19/2012,11:00,14.709
8/19/2012,11:30,14.709
8/19/2012,12:00,14.613
8/19/2012,12:30,14.709
8/19/2012,13:00,14.709
8/19/2012,13:30,14.709
8/19/2012,14:00,14.709
8/19/2012,14:30,14.709
8/19/2012,15:00,14.709
8/19/2012,15:30,14.709
8/19/2012,16:00,14.709
8/19/2012,16:30,14.709
8/19/2012,17:00,14.709
8/19/2012,17:30,14.709
8/19/2012,18:00,14.709
8/19/2012,18:30,14.709
8/19/2012,19:00,14.709
8/19/2012,19:30,14.709
8/19/2012,20:00,14.709
8/19/2012,20:30,14.709
8/19/2012,21:00,14.709
8/19/2012,21:30,14.709
8/19/2012,22:00,14.709
8/19/2012,22:30,14.709
8/19/2012,23:00,14.613
8/19/2012,23:30,14.613
8/20/2012,0:00,14.517
8/20/2012,0:30,14.517
