"","date","Airport","Air_MonthAvg","std","precision","Region","BVS","CAB","CAN","EYS","RHM","SQR","TIN","TIS","WDD"
"197",2020-05-01,NA,7.28,0.920326029187483,1.18063754427391,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",2020-06-01,NA,11.62,2.45295739873321,0.166195778627223,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",2020-07-01,NA,13.9,1.92223827867411,0.27063599458728,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",2020-08-01,NA,13,1.78605710994917,0.313479623824451,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",2020-09-01,NA,8.96,1.17601020403736,0.723065798987708,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",2020-10-01,NA,3.48,1.99924985932224,0.250187640730548,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",2020-11-01,NA,-4,2.50798724079689,0.158982511923688,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",2020-12-01,NA,-5.56,2.24788789756073,0.19790223629527,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2021-01-01,NA,-7.3,4.1803109932157,0.0572246065808298,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",2021-02-01,NA,-2.52,2.8331960751067,0.124579544038869,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",2021-03-01,NA,-1.54,2.62449995237188,0.145180023228804,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",2021-04-01,NA,3.62,1.49231363995643,0.449034575662326,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",2021-05-01,NA,7.38,0.576194411635518,3.01204819277108,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2021-06-01,NA,12.66,1.77707625047436,0.316656111462951,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",2021-07-01,NA,14.48,1.17345643293648,0.726216412490922,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2021-08-01,NA,13.42,1.17983049630021,0.718390804597701,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",2021-09-01,NA,9.54,0.743639697703128,1.80831826401447,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2021-10-01,NA,4.98,1.72104619345327,0.337609723160027,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",2021-11-01,NA,-3.04,2.27442300375282,0.1933114247052,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",2021-12-01,NA,-5.04,3.15721396170738,0.100321027287319,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2022-01-01,NA,-5.12,2.30802946255025,0.18772292096865,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2022-02-01,NA,-3.46,0.870631954387157,1.31926121372032,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",2022-03-01,NA,0.8,3.58468966578698,0.0778210116731517,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",2022-04-01,NA,4.18,1.60686029262036,0.387296669248644,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",2022-05-01,NA,7.16,1.06207344378814,0.886524822695036,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",2022-06-01,NA,11.02,1.40249777183424,0.508388408744281,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",2022-07-01,NA,13.4,1.88679622641132,0.280898876404494,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",2022-08-01,NA,12.74,1.17601020403736,0.723065798987709,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",2022-09-01,NA,9.8,1.3838352503098,0.522193211488251,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",2022-10-01,NA,3.02,3.12681947032444,0.102280863250486,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",2022-11-01,NA,-3,5.00149977506747,0.0399760143913652,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2022-12-01,NA,-5.58,3.14117812293413,0.101347927434884,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",2023-01-01,NA,-4.04,3.49614072943296,0.0818129755379203,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",2023-02-01,NA,-2.44,2.8754130138121,0.120948234155781,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",2023-03-01,NA,-1.56,1.72713635825316,0.335232986925914,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",2023-04-01,NA,2.98,1.69322178110252,0.348796651552145,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2023-05-01,NA,7.5,1.04880884817015,0.909090909090909,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",2023-06-01,NA,11.46,2.20522107735256,0.205634382068682,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",2023-07-01,NA,13.68,1.00598210719674,0.988142292490118,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",2023-08-01,NA,13.86,1.1458621208505,0.761614623000762,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",2023-09-01,NA,9.42,1.22759928315391,0.6635700066357,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",2023-10-01,NA,2.6,1.67332005306815,0.357142857142857,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",2023-11-01,NA,-4.02,3.47375877112962,0.0828706389326262,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2023-12-01,NA,-5.62,3.62863610741006,0.075947444368497,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",2024-01-01,NA,-3.16,0.798749021908634,1.56739811912226,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",2024-02-01,NA,-1.04,2.05255937794744,0.237360550676478,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",2024-03-01,NA,1.62,2.91924647811726,0.117343346632246,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",2024-04-01,NA,3.74,1.59781100259073,0.391696043869957,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",2024-05-01,NA,8.02,1.04259292151827,0.919963201471941,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",2024-06-01,NA,13.38,3.14276947929688,0.10124531740407,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",2024-07-01,NA,15.14,2.15244047536744,0.215842866393266,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",2024-08-01,NA,14.18,1.28335497817245,0.60716454159077,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",2024-09-01,NA,9.7,1.38021737418423,0.524934383202099,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",2024-10-01,NA,4.86,1.85822495947073,0.289603243556328,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",2024-11-01,NA,0.16,2.11494680784175,0.223563603845294,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",2024-12-01,NA,-5.24,1.87962762269552,0.283045570336824,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",2025-01-01,NA,-7.36,5.35378370874282,0.0348881833722918,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",2025-02-01,NA,-0.14,1.41527382509534,0.499251123315027,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",2025-03-01,NA,0.88,1.9715476154534,0.257267815796244,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",2025-04-01,NA,3.28,2.03641842458764,0.241138172172655,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",2025-05-01,NA,8.24,1.79527156720091,0.310269934843314,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",2025-06-01,NA,12.28,2.7761484110184,0.129752173348904,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",2025-07-01,NA,13.96,1.30499042142079,0.587199060481503,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2025-08-01,NA,14.38,0.901110426085505,1.23152709359606,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",2025-09-01,NA,10.1,1.27867118525444,0.611620795107034,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",2025-10-01,NA,5.24,1.62573060498965,0.378357926598562,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",2025-11-01,NA,-5.1,4.02057209859492,0.0618620476337767,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",2025-12-01,NA,-4.5,2.2781571499789,0.192678227360308,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",2026-01-01,NA,-6.64,4.82887150377808,0.0428853246419075,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",2026-02-01,NA,-0.36,4.39636213249091,0.0517384105960265,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",2026-03-01,NA,0.4,1.29228479833201,0.598802395209581,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",2026-04-01,NA,3.96,0.378153408023781,6.99300699300699,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",2026-05-01,NA,8.5,1.33977610069743,0.557103064066853,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",2026-06-01,NA,12.54,1.94756257922563,0.263643553915107,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",2026-07-01,NA,14.36,1.01636607578175,0.968054211035817,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",2026-08-01,NA,13.34,2.11494680784175,0.223563603845294,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",2026-09-01,NA,9.76,2.42755020545405,0.169692855930765,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",2026-10-01,NA,3.54,1.66823259769134,0.359324469996407,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2026-11-01,NA,-3.66,4.54180580826614,0.0484777971688966,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",2026-12-01,NA,-6.24,5.42153114903899,0.0340217058483312,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",2027-01-01,NA,-4.14,3.22846712853019,0.0959416674661806,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",2027-02-01,NA,-0.94,2.30607892319409,0.188040616773223,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",2027-03-01,NA,0.78,1.54175224987674,0.420698359276399,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",2027-04-01,NA,3.5,2.34840371316348,0.181323662737987,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",2027-05-01,NA,7.84,2.27112307020117,0.19387359441644,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",2027-06-01,NA,13.26,3.39676316513236,0.0866701334720055,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",2027-07-01,NA,15.12,2.12649947096161,0.221141088014153,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",2027-08-01,NA,13,0.919238815542511,1.18343195266272,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",2027-09-01,NA,10.84,1.57098695093244,0.405186385737439,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",2027-10-01,NA,5.14,1.84336648553672,0.294290759270159,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",2027-11-01,NA,-2.04,1.29151074327704,0.599520383693046,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",2027-12-01,NA,-4.18,1.30652210084637,0.585823081429408,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",2028-01-01,NA,-1.72,1.91494125236259,0.272702481592582,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",2028-02-01,NA,0.16,2.63210942021794,0.144341801385681,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",2028-03-01,NA,-0.06,2.33623628941937,0.183217295712715,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",2028-04-01,NA,4.16,2.46840029168691,0.164122763827343,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",2028-05-01,NA,8.6,2.16794833886788,0.212765957446809,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",2028-06-01,NA,13.28,1.9588261791185,0.260620276257493,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2028-07-01,NA,14.32,1.42021125189177,0.495785820525533,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",2028-08-01,NA,14.44,1.56620560591514,0.40766408479413,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",2028-09-01,NA,9.72,0.903880523078133,1.22399020807834,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",2028-10-01,NA,4.36,2.11730961363708,0.22306491188936,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",2028-11-01,NA,-3.08,1.44464528518249,0.479156684235745,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",2028-12-01,NA,-5.44,3.54019773459054,0.0797893560998963,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",2029-01-01,NA,-3.86,3.77663871716636,0.0701114772488256,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",2029-02-01,NA,-1.76,2.55695130966548,0.152951973080453,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",2029-03-01,NA,-0.2,1.90787840283389,0.274725274725275,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",2029-04-01,NA,4.04,1.27788888405839,0.612369871402327,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",2029-05-01,NA,7.94,0.864869932417587,1.33689839572192,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",2029-06-01,NA,12.22,1.92015624364269,0.27122321670735,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",2029-07-01,NA,13.98,0.769415362466854,1.68918918918919,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",2029-08-01,NA,13.54,1.90341797826962,0.276014352746343,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",2029-09-01,NA,10.56,0.743639697703129,1.80831826401446,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",2029-10-01,NA,5.88,1.74413302244984,0.328731097961867,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",2029-11-01,NA,-2.08,2.20612782947861,0.205465379083624,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",2029-12-01,NA,-4.04,1.98947229184023,0.252652854977261,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",2030-01-01,NA,-5.98,5.11243581866804,0.0382599380189004,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",2030-02-01,NA,-0.82,3.36556087450517,0.0882846296459786,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",2030-03-01,NA,0.98,0.903880523078133,1.22399020807834,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",2030-04-01,NA,3.24,1.83793362230522,0.29603315571344,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",2030-05-01,NA,8.28,0.892748564826626,1.25470514429109,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",2030-06-01,NA,14.34,2.36917707231857,0.178157847853198,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",2030-07-01,NA,14.64,1.25019998400256,0.639795265515035,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",2030-08-01,NA,14.64,1.6592166826548,0.363240101707229,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",2030-09-01,NA,10.34,1.2837445228705,0.606796116504854,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2030-10-01,NA,3.72,1.16918775224512,0.731528895391368,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",2030-11-01,NA,-2.72,2.68458562910554,0.138753989177189,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",2030-12-01,NA,-5.12,2.74353786195853,0.132855055134848,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",2031-01-01,NA,-3.84,4.224689337691,0.056028686687584,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",2031-02-01,NA,-2.48,4.27633020240486,0.0546836550555039,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",2031-03-01,NA,1.14,2.4429490375364,0.167560321715818,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",2031-04-01,NA,4.42,1.43596657342711,0.484966052376334,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",2031-05-01,NA,8.72,0.985900603509299,1.02880658436214,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",2031-06-01,NA,13.34,2.11376441449846,0.223813786929275,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",2031-07-01,NA,15.64,1.73867765845196,0.330797221303341,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",2031-08-01,NA,14.78,1.25578660607605,0.634115409004439,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",2031-09-01,NA,10,1.47139389695622,0.46189376443418,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",2031-10-01,NA,4.06,2.51555162936482,0.15802781289507,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",2031-11-01,NA,-1.46,5.36171614317655,0.0347850285237234,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",2031-12-01,NA,-0.96,2.47749873864751,0.162919517758227,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",2032-01-01,NA,-3.24,3.12617977730008,0.102322725877417,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",2032-02-01,NA,0.84,3.77928564678565,0.0700133025274802,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2032-03-01,NA,0.92,2.01791972090071,0.245579567779961,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2032-04-01,NA,5.28,1.71959297509614,0.338180588434224,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2032-05-01,NA,8.98,2.3962470657259,0.17415534656914,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2032-06-01,NA,14.46,5.34116092249616,0.0350532809871004,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",2032-07-01,NA,15.2,3.35484723944325,0.0888494002665482,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2032-08-01,NA,13.7,2.39060661757638,0.174978127734033,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",2032-09-01,NA,10.36,1.81879080710235,0.30229746070133,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",2032-10-01,NA,4.02,0.825832912882503,1.46627565982405,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2032-11-01,NA,-1.86,2.963612660251,0.113856313332574,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",2032-12-01,NA,-5.54,2.86059434383836,0.122204570450935,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",2033-01-01,NA,-3.7,1.20208152801713,0.69204152249135,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",2033-02-01,NA,-0.14,1.03101891350256,0.940733772342427,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2033-03-01,NA,-0.6,3.00998338865848,0.11037527593819,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2033-04-01,NA,3.12,2.13705404704701,0.218962119553317,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2033-05-01,NA,8.7,0.839642781187333,1.41843971631206,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",2033-06-01,NA,13.1,1.78185296812055,0.31496062992126,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2033-07-01,NA,15.6,1.44741148261301,0.477326968973747,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2033-08-01,NA,14.58,2.52725147146065,0.156568028808517,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2033-09-01,NA,10.5,1.91441897190766,0.272851296043656,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",2033-10-01,NA,4.48,1.22759928315391,0.6635700066357,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",2033-11-01,NA,-0.56,2.81033805795673,0.126614332742466,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",2033-12-01,NA,-3.82,2.41909073827337,0.170881749829118,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2034-01-01,NA,-3.7,1.98116127561589,0.254777070063694,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",2034-02-01,NA,-0.74,4.60467154094622,0.0471631372918927,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",2034-03-01,NA,0.92,2.9439769020833,0.115380177685474,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",2034-04-01,NA,4.42,1.99924985932224,0.250187640730548,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",2034-05-01,NA,7.8,0.764852927038918,1.70940170940171,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",2034-06-01,NA,13.04,1.30307329034095,0.588928150765607,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",2034-07-01,NA,14.84,1.06911178087233,0.874890638670166,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",2034-08-01,NA,13.16,0.795612971236644,1.57977883096366,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2034-09-01,NA,10.1,0.710633520177595,1.98019801980198,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",2034-10-01,NA,6.02,1.44982757595515,0.475737392959087,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",2034-11-01,NA,-0.74,2.63400835230263,0.144133756125685,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",2034-12-01,NA,-3.72,3.33646519538268,0.0898311174991017,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",2035-01-01,NA,-4.94,2.29194240765339,0.190367409099562,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",2035-02-01,NA,-5.26,5.70157872873821,0.0307616586686354,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",2035-03-01,NA,-2.64,1.93984535466104,0.265745415891576,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",2035-04-01,NA,2.6,1.0770329614269,0.862068965517241,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",2035-05-01,NA,7.54,0.712741187248219,1.96850393700787,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",2035-06-01,NA,12.54,2.50359741172577,0.159540523292916,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",2035-07-01,NA,14.16,1.68463645929916,0.352360817477096,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",2035-08-01,NA,13.88,1.04019228991567,0.924214417744917,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",2035-09-01,NA,9.78,1.21942609452152,0.672494956287828,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",2035-10-01,NA,4.58,1.99424171052558,0.251445813427206,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",2035-11-01,NA,-3.08,1.38816425541072,0.518941359626362,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",2035-12-01,NA,-5.56,4.69606218016755,0.0453453044937197,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",2036-01-01,NA,-5.2,2.45458754172672,0.16597510373444,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",2036-02-01,NA,-0.9,2.72855272992845,0.134318334452653,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",2036-03-01,NA,-1.62,2.94482597108895,0.115313653136531,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",2036-04-01,NA,3.6,1.92743352673964,0.269179004037685,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",2036-05-01,NA,8.08,0.496990945591567,4.04858299595142,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",2036-06-01,NA,12.66,1.51095995976068,0.438020148926851,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",2036-07-01,NA,14.74,0.909945053286186,1.20772946859903,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",2036-08-01,NA,13.58,0.983361581515162,1.03412616339193,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",2036-09-01,NA,10.74,1.02371871136558,0.954198473282443,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",2036-10-01,NA,4.1,2.24388056723169,0.198609731876862,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",2036-11-01,NA,-2.6,4.08717506353716,0.0598623166716552,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",2036-12-01,NA,-4.86,3.49685573050991,0.0817795224075891,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",2037-01-01,NA,-4.34,2.46941288568761,0.163988192850115,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",2037-02-01,NA,0.44,3.6610107893859,0.0746101619040513,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",2037-03-01,NA,3.6,2.73952550636054,0.133244503664224,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",2037-04-01,NA,5.62,2.229798197147,0.201126307320998,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",2037-05-01,NA,8.36,1.161034021896,0.741839762611275,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",2037-06-01,NA,12.84,1.39032370331517,0.517330574236937,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",2037-07-01,NA,14.64,1.19289563667573,0.702740688685875,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",2037-08-01,NA,12.94,1.21983605455815,0.672043010752688,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",2037-09-01,NA,10.14,0.976217188949263,1.04931794333683,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",2037-10-01,NA,4.44,0.928977932999487,1.15874855156431,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",2037-11-01,NA,-2.5,1.24298028946561,0.647249190938511,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",2037-12-01,NA,-5.62,3.86613502092206,0.0669030574697264,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",2038-01-01,NA,-2.54,2.15244047536744,0.215842866393266,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",2038-02-01,NA,-2,3.85875627631495,0.0671591672263264,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",2038-03-01,NA,1.8,3.2124756808418,0.0968992248062015,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",2038-04-01,NA,4.46,0.950263121456368,1.10741971207087,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
