"","date","Airport","Air_MonthAvg","std","precision","Region","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
"179",2026-11-01,NA,-2.3,3.73162163140906,0.0718132854578097,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",2026-12-01,NA,-4.88,4.50743829685998,0.0492198651375695,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",2027-01-01,NA,-4.14,3.65964479150641,0.0746658702307175,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",2027-02-01,NA,-0.64,1.8160396471443,0.303214069132808,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",2027-03-01,NA,0.68,1.98292712927127,0.254323499491353,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",2027-04-01,NA,3.84,2.36812161849851,0.178316690442225,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",2027-05-01,NA,8.08,1.95627196473292,0.261301280376274,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",2027-06-01,NA,12.98,2.65650145868584,0.141703273345614,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",2027-07-01,NA,14.96,2.35010638057089,0.181061017562919,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",2027-08-01,NA,13.02,1.36088206689632,0.539956803455723,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",2027-09-01,NA,11,1.51657508881031,0.434782608695652,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",2027-10-01,NA,6.1,1.88812075884992,0.280504908835905,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",2027-11-01,NA,-1.26,1.78549712965325,0.313676286072773,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",2027-12-01,NA,-2.7,1.50499169432924,0.44150110375276,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",2028-01-01,NA,-1.6,1.47817454990945,0.45766590389016,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",2028-02-01,NA,0.54,3.25468892522772,0.0944019635608421,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",2028-03-01,NA,0.78,2.52329150119442,0.157059839798963,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",2028-04-01,NA,4.46,2.09594847264908,0.227634873662645,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",2028-05-01,NA,8.78,1.48895936814945,0.4510599909788,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",2028-06-01,NA,12.82,1.24378454725889,0.646412411118293,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",2028-07-01,NA,14.38,1.10317722964173,0.821692686935085,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",2028-08-01,NA,14.7,1.50499169432924,0.44150110375276,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",2028-09-01,NA,10.16,0.85615419172016,1.36425648021828,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",2028-10-01,NA,5.62,1.91232842367623,0.273448181569593,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",2028-11-01,NA,-2.82,1.37003649586425,0.53276505061268,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",2028-12-01,NA,-4.36,4.31427861872643,0.0537258905066351,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2029-01-01,NA,-4.44,3.47246310275574,0.0829324929507381,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",2029-02-01,NA,-1.44,1.90866445453359,0.274499039253363,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",2029-03-01,NA,0.06,1.34275835502893,0.554631170271769,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",2029-04-01,NA,4.18,1.02078401241399,0.959692898272553,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",2029-05-01,NA,8.34,0.622896460095897,2.57731958762887,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2029-06-01,NA,12.14,1.2934450123604,0.597728631201435,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",2029-07-01,NA,14.24,0.817312669668102,1.49700598802395,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2029-08-01,NA,13.64,1.47410990092327,0.460193281178095,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",2029-09-01,NA,10.68,0.668580586017871,2.23713646532439,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2029-10-01,NA,6.82,1.56108936323325,0.410340582683627,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",2029-11-01,NA,-0.8,2.04328167417026,0.239520958083832,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",2029-12-01,NA,-3.22,1.32740348048361,0.567536889897843,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2030-01-01,NA,-4.76,3.61980662466933,0.0763184003663283,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2030-02-01,NA,-0.5,2.83901391331568,0.124069478908189,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",2030-03-01,NA,0.7,1.11130553854464,0.809716599190283,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",2030-04-01,NA,3.94,1.79527156720091,0.310269934843314,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",2030-05-01,NA,8.66,0.559464029227975,3.19488817891374,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",2030-06-01,NA,13.5,1.17686022959398,0.722021660649819,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",2030-07-01,NA,14.52,0.746324326281812,1.79533213644524,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",2030-08-01,NA,14.78,1.57225952056268,0.40453074433657,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",2030-09-01,NA,10.54,0.870631954387157,1.31926121372032,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",2030-10-01,NA,4.8,1.26095202129185,0.628930817610063,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",2030-11-01,NA,-1.3,2.14709105535839,0.216919739696312,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2030-12-01,NA,-4.36,2.51256840702895,0.158403294788532,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",2031-01-01,NA,-4.24,3.81680494654888,0.0686436024162548,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",2031-02-01,NA,-2.5,3.55457451743524,0.0791452314998022,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",2031-03-01,NA,-0.2,2.65706605111728,0.141643059490085,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",2031-04-01,NA,4.74,1.25817327900413,0.631711939355654,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2031-05-01,NA,8.56,1.14367827643966,0.764525993883792,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",2031-06-01,NA,12.92,1.58018986201026,0.40048057669203,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",2031-07-01,NA,15.6,1.86145104689863,0.288600288600288,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",2031-08-01,NA,14.8,1.14236596587959,0.766283524904214,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",2031-09-01,NA,10.4,1.20623380818148,0.687285223367698,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",2031-10-01,NA,4.84,2.13025820031282,0.220361392684002,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",2031-11-01,NA,-0.56,4.11436507859961,0.0590737240075615,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2031-12-01,NA,-0.68,2.28407530523842,0.191681042744873,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",2032-01-01,NA,-3.96,3.34708828685471,0.0892618048736945,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",2032-02-01,NA,0.6,3.23805497173844,0.0953743443013829,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",2032-03-01,NA,1.5,2.24722050542442,0.198019801980198,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",2032-04-01,NA,5.58,1.45670861877041,0.471253534401508,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",2032-05-01,NA,8.9,2.0712315177208,0.233100233100233,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",2032-06-01,NA,13.7,3.75166629646081,0.0710479573712256,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",2032-07-01,NA,15.22,2.56456624012717,0.152045005321575,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",2032-08-01,NA,13.56,2.12790977252326,0.220848056537103,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",2032-09-01,NA,10.44,1.39570770578943,0.513347022587269,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",2032-10-01,NA,5.26,1.04546640309481,0.91491308325709,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",2032-11-01,NA,-1.5,2.943637205907,0.115406809001731,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",2032-12-01,NA,-3.78,2.75263510113491,0.13197835554969,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",2033-01-01,NA,-3.82,0.88994381845148,1.26262626262626,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",2033-02-01,NA,0.22,0.554075807087803,3.25732899022801,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",2033-03-01,NA,-0.1,3.29848450049413,0.0919117647058823,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",2033-04-01,NA,3.42,1.72539850469392,0.335908632851864,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",2033-05-01,NA,9.08,0.97313925005623,1.05596620908131,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",2033-06-01,NA,12.62,1.42723508925474,0.490918016691213,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",2033-07-01,NA,15.78,1.24177292610203,0.648508430609598,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2033-08-01,NA,14.68,2.21743094593721,0.203376042302217,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",2033-09-01,NA,10.64,1.57733953225043,0.401929260450161,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",2033-10-01,NA,5.4,0.863133825081603,1.34228187919463,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",2033-11-01,NA,0.76,1.66973051717934,0.358680057388809,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",2033-12-01,NA,-2.34,2.0574255758107,0.23623907394283,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",2034-01-01,NA,-3.2,1.94164878389476,0.26525198938992,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",2034-02-01,NA,-0.74,3.01711782998278,0.109853894320554,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",2034-03-01,NA,0.58,2.45703072833858,0.165645188007288,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",2034-04-01,NA,4.8,1.48323969741913,0.454545454545455,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",2034-05-01,NA,7.82,0.618061485614497,2.61780104712042,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",2034-06-01,NA,12.24,0.931665175908169,1.15207373271889,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",2034-07-01,NA,14.3,0.764852927038918,1.70940170940171,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",2034-08-01,NA,13.3,0.771362431027076,1.68067226890756,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",2034-09-01,NA,10.16,0.789303490426844,1.60513643659711,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",2034-10-01,NA,6.86,1.30115333454593,0.590667454223272,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2034-11-01,NA,0.3,1.20208152801713,0.692041522491349,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",2034-12-01,NA,-3.86,3.42607647316869,0.0851933889930141,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",2035-01-01,NA,-6.06,2.53140277316748,0.15605493133583,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",2035-02-01,NA,-3.88,4.2973247491899,0.0541506471002329,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",2035-03-01,NA,-2.34,1.87829710109982,0.283446712018141,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",2035-04-01,NA,2.74,1.34647688431699,0.551571980143409,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",2035-05-01,NA,8,0.777817459305202,1.65289256198347,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",2035-06-01,NA,11.94,1.4501724035438,0.475511174512601,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",2035-07-01,NA,14.58,1.31415372007996,0.579038795599306,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",2035-08-01,NA,14.08,1.00349389634417,0.993048659384311,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",2035-09-01,NA,9.98,1.04019228991567,0.924214417744917,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",2035-10-01,NA,4.96,1.7155174146595,0.339789330615019,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",2035-11-01,NA,-1.92,0.746324326281812,1.79533213644524,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",2035-12-01,NA,-4.14,3.90166631069342,0.0656900742297839,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",2036-01-01,NA,-4.92,1.80471604414656,0.307031010132023,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",2036-02-01,NA,-1.82,2.54695897100837,0.154154462771697,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",2036-03-01,NA,-0.96,2.26119437466132,0.195579894386857,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",2036-04-01,NA,3.98,1.87002673777676,0.285959393766085,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",2036-05-01,NA,8.1,0.734846922834954,1.85185185185185,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",2036-06-01,NA,13,1.89868375460475,0.277392510402219,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2036-07-01,NA,14.76,0.928977932999488,1.15874855156431,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",2036-08-01,NA,13.6,0.894427190999916,1.25,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",2036-09-01,NA,10.6,0.902773504263389,1.22699386503067,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",2036-10-01,NA,5.3,1.60779351908135,0.386847195357834,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",2036-11-01,NA,-1.3,3.56931365951495,0.0784929356357928,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",2036-12-01,NA,-3.76,3.57113427358872,0.0784129224496197,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",2037-01-01,NA,-4.68,3.10596200878246,0.103659168653467,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",2037-02-01,NA,0.86,3.0631682944298,0.106575722050517,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",2037-03-01,NA,3.38,2.38369461131245,0.175994368180218,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",2037-04-01,NA,5.86,1.90473095212946,0.275633958103638,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",2037-05-01,NA,8.64,1.2381437719425,0.652315720808872,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",2037-06-01,NA,12.26,0.944986772394196,1.11982082866741,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",2037-07-01,NA,14.52,0.92574294488265,1.16686114352392,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",2037-08-01,NA,13.12,1.04019228991567,0.924214417744917,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",2037-09-01,NA,10.2,0.886002257333468,1.27388535031847,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",2037-10-01,NA,5.94,1.00895986045035,0.982318271119844,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",2037-11-01,NA,-1.64,1.77566888805318,0.317158261972724,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",2037-12-01,NA,-4,2.7649593125397,0.13080444735121,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",2038-01-01,NA,-2.54,1.8822858443924,0.282246683601468,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",2038-02-01,NA,-1.76,4.30151136230046,0.0540452899529806,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",2038-03-01,NA,1.72,3.16812247238013,0.0996313639533725,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",2038-04-01,NA,5.06,1.18659175793531,0.710227272727273,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",2038-05-01,NA,8.3,0.902773504263389,1.22699386503067,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",2038-06-01,NA,12.14,0.939680796866681,1.13250283125708,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",2038-07-01,NA,13.86,0.716240183178799,1.94931773879142,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",2038-08-01,NA,13.04,0.492950301754649,4.11522633744856,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",2038-09-01,NA,10.18,0.840832920383116,1.41442715700141,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2038-10-01,NA,4.68,1.88997354478839,0.279955207166853,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",2038-11-01,NA,-1.96,2.78980286041864,0.128485159964024,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",2038-12-01,NA,-0.66,0.68044103344816,2.15982721382289,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",2039-01-01,NA,-4.68,1.2774975538137,0.612745098039216,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",2039-02-01,NA,-0.2,3.44528663539044,0.08424599831508,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",2039-03-01,NA,1.3,3.07733651068582,0.105596620908131,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",2039-04-01,NA,3.72,1.80471604414656,0.307031010132023,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",2039-05-01,NA,8.4,0.930053761886914,1.15606936416185,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",2039-06-01,NA,12.38,2.3983327542274,0.173852573018081,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",2039-07-01,NA,15.26,2.24566248577118,0.198294665873488,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",2039-08-01,NA,14.06,1.828387267512,0.299132515704457,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",2039-09-01,NA,10.22,1.33304163475865,0.56274620146314,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",2039-10-01,NA,6.94,1.09224539367305,0.838222967309304,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",2039-11-01,NA,1.2,2.20227155455452,0.206185567010309,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",2039-12-01,NA,-1.02,1.66042163320044,0.362713093942691,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",2040-01-01,NA,-1.92,2.4923884127479,0.160978750804894,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",2040-02-01,NA,2.66,1.12827301660547,0.785545954438335,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2040-03-01,NA,1.1,1.78465682975747,0.313971742543171,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2040-04-01,NA,5.14,0.730068489937759,1.87617260787992,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2040-05-01,NA,9.7,1.1180339887499,0.8,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2040-06-01,NA,12.86,0.983869910099908,1.03305785123967,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",2040-07-01,NA,14.44,1.69499262535269,0.348068221371389,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2040-08-01,NA,14.36,2.15824002372303,0.21468441391155,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",2040-09-01,NA,10.42,1.08489630840924,0.849617672047578,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",2040-10-01,NA,4.88,1.86868938028769,0.286368843069874,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2040-11-01,NA,-1.18,2.84200633356085,0.123808344682432,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",2040-12-01,NA,-5.24,5.11888659768899,0.0381635690569782,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",2041-01-01,NA,-4.9,2.57972866790289,0.150262960180316,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",2041-02-01,NA,-1.08,2.24655291502337,0.198137507430157,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2041-03-01,NA,-0.0399999999999999,3.0286960890786,0.10901558922926,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2041-04-01,NA,5.28,1.40605832026982,0.505816894284269,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2041-05-01,NA,8.84,1.1458621208505,0.761614623000761,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",2041-06-01,NA,12.86,1.15021737076085,0.755857898715041,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2041-07-01,NA,15.22,1.95499360612765,0.261643118785976,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2041-08-01,NA,13.76,1.11937482551646,0.798084596967278,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2041-09-01,NA,10.32,1.41315250415516,0.500751126690035,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",2041-10-01,NA,5.82,1.15628716156498,0.74794315632012,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",2041-11-01,NA,-3.92,3.62587920372425,0.0760629801475622,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",2041-12-01,NA,-3.16,1.88494031735755,0.281452293836195,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2042-01-01,NA,-4.28,2.2151749366585,0.203790503362543,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",2042-02-01,NA,-0.56,2.91684761343475,0.117536436295252,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",2042-03-01,NA,0.36,1.68315180539368,0.352982703847511,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",2042-04-01,NA,4.56,1.72858323490655,0.334672021419009,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",2042-05-01,NA,8.56,0.536656314599949,3.47222222222222,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",2042-06-01,NA,11.76,0.602494813255683,2.75482093663912,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",2042-07-01,NA,14.72,1.99424171052558,0.251445813427206,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",2042-08-01,NA,14.02,0.903880523078133,1.22399020807834,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2042-09-01,NA,11.02,1.261744823647,0.628140703517588,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",2042-10-01,NA,7.02,0.878635305459552,1.29533678756477,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",2042-11-01,NA,-0.92,2.45091819528927,0.166472448809722,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",2042-12-01,NA,-4.52,2.28078933704979,0.192233756247597,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",2043-01-01,NA,-3.9,2.54460212999989,0.154440154440154,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",2043-02-01,NA,-1.7,2.52487623459052,0.156862745098039,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",2043-03-01,NA,-0.54,1.8036074961033,0.307408545957578,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
